what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1285699692460
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1285699692462
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1285699692478
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1285699692497
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1285699692500
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1285699692529
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1285699692539
started,bundle,org.eclipse.mylyn.commons.net,3.3.0.v20091013-0200-e3x,"org.eclipse.mylyn.commons.net",1285699692539
started,bundle,org.eclipse.mylyn.bugzilla.core,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.bugzilla.core",1285699692542
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.bugzilla.ui",1285699692543
started,bundle,org.eclipse.mylyn.commons.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.commons.ui",1285699692556
started,bundle,org.eclipse.mylyn.context.core,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.context.core",1285699692569
started,bundle,org.eclipse.mylyn.context.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.context.ui",1285699692587
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.monitor.ui",1285699692600
started,bundle,org.eclipse.mylyn.tasks.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.tasks.ui",1285699692624
started,bundle,org.eclipse.mylyn.team.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.team.ui",1285699692627
started,bundle,org.tigris.subversion.clientadapter,1.5.3,"org.tigris.subversion.clientadapter",1285699692627
started,bundle,org.tigris.subversion.subclipse.core,1.4.8,"org.tigris.subversion.subclipse.core",1285699692627
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1285699692627
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1285699692628
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1285699692645
started,bundle,org.eclipse.jdt.core,3.5.1.v_972_R35x,"org.eclipse.jdt.core",1285699692663
started,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1285699692699
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1285699692714
os,sysinfo,,,"win32",1285699692725
arch,sysinfo,,,"x86",1285699692725
ws,sysinfo,,,"win32",1285699692725
locale,sysinfo,,,"es_GT",1285699692725
processors,sysinfo,,,"1",1285699692725
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1285699692725
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1285699692725
java.specification.name,sysinfo,,,"Java Platform API Specification",1285699692725
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1285699692725
java.specification.version,sysinfo,,,"1.6",1285699692725
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1285699692725
java.version,sysinfo,,,"1.6.0_17",1285699692725
java.vm.info,sysinfo,,,"mixed mode, sharing",1285699692725
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1285699692725
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1285699692725
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1285699692725
java.vm.specification.version,sysinfo,,,"1.0",1285699692725
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1285699692725
java.vm.version,sysinfo,,,"14.3-b01",1285699692725
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285699692826
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285699692878
closed,view,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.internal.introview",1285699692922
started,bundle,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms",1285699697648
started,bundle,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.adt",1285699698324
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699698800
started,bundle,org.eclipse.core.filesystem,1.2.0.v20090507,"org.eclipse.core.filesystem",1285699699033
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1285699699037
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1285699699061
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699701056
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699703380
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699715591
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699721109
error,log,,,"Failed to load properties file for project 'Simulator'",1285699812043
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1285699812485
started,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1285699812521
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.7,"org.tigris.subversion.clientadapter.javahl",1285699813432
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1285699815816
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1285699816348
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699816432
started,bundle,org.tigris.subversion.subclipse.ui,1.4.8,"org.tigris.subversion.subclipse.ui",1285699816733
started,bundle,de.uni_paderborn.commons4eclipse,1.0.8.200909171558,"de.uni_paderborn.commons4eclipse",1285699819694
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1285699822002
started,bundle,de.uni_paderborn.fujaba4eclipse,0.8.1.200909171558,"de.uni_paderborn.fujaba4eclipse",1285699822530
started,bundle,org.eclipse.gef,3.5.0.v20090528-1511,"org.eclipse.gef",1285699822530
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1285699822986
started,bundle,de.uni_paderborn.fujaba4eclipse.swingui,1.0.0.200909171558,"de.uni_paderborn.fujaba4eclipse.swingui",1285699823119
started,bundle,org.eclipse.draw2d,3.5.0.v20090528-1511,"org.eclipse.draw2d",1285699823251
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1285699824535
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699827301
started,bundle,de.uni_kassel.fujaba.codegen,5.5.0.200909171558,"de.uni_kassel.fujaba.codegen",1285699847646
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699848868
started,bundle,eDOBS_fujaba4eclipse,0.0.4.200909171558,"eDOBS_fujaba4eclipse",1285699849264
started,bundle,de.uni_kassel.edobs,0.2.3.200909171558,"de.uni_kassel.edobs",1285699849369
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1285699852993
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699855860
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699856079
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1285699856963
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699861246
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699861353
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1285699864318
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1285699865261
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1285699865746
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1285699865904
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1285699865979
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1285699866947
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1285699867005
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1285699867141
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1285699868406
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1285699868620
opened,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1285699868958
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1285699869085
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1285699869479
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1285699869504
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1285699869512
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1285699869578
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1285699869690
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1285699869738
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1285699869747
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1285699869846
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1285699869867
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1285699869980
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1285699870208
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285699872206
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1285699877143
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1285699880698
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1285699881624
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1285699882960
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1285699889231
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285699890912
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285699912896
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1285699913343
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285699913409
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699916721
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699917811
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699917828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699918758
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699918931
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699932500
started,bundle,org.eclipse.mylyn.java.tasks,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.java.tasks",1285699937859
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1285699939447
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1285699941657
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1285699965142
started,bundle,org.eclipse.mylyn.java.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.java.ui",1285699967167
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1285699972176
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285699973569
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699980886
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699983683
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285699984614
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285700012967
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1285700013821
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285700015581
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285700037698
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1285700037770
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285700040988
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1285700045600
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1285700047911
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285700106926
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285700111874
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285700112946
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285700113946
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285700116193
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285700120564
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285700123073
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285700187242
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285700191259
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285700434795
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1285700455890
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700464580
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285700470448
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285700474007
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285700476420
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285700478913
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1285700482592
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1285700482769
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1285700483120
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700494564
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700494792
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700495048
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700495291
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700495531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700495899
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1285700499743
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700509564
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700512645
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700514751
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700518613
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700523390
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285700525398
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700529947
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700541779
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700542077
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700542352
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700542684
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285700545082
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1285700553550
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700555753
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700556289
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700556526
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557011
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557040
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557076
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557119
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557136
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557161
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557194
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557225
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557255
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557287
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557319
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557350
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1285700557379
